H2,CH4,C2H6,C2H4,C2H2,Fault Type,R1_C2H2_C2H4,R2_CH4_H2,R3_C2H4_C2H6,Rogers_Prediction,label_encoded,RF_Pred_encoded,RF_Pred_Label
15.55,7.4,7.4,41.93,6.35,High Temperature Overheating,0.15144288099212974,0.4758842443729904,5.666216216216216,High Energy Discharge (Arcing),1,1.0,High Temperature Overheating
35.1,50.6,16.1,93.0,1.1,High Temperature Overheating,0.011827956989247313,1.4415954415954415,5.7763975155279494,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
1e-06,28.0,64.0,408.0,6.0,High Temperature Overheating,0.014705882352941176,28000000.0,6.375,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
156.0,240.0,54.0,399.0,0.98,High Temperature Overheating,0.002456140350877193,1.5384615384615385,7.388888888888889,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
89.0,281.0,145.0,1216.0,22.0,High Temperature Overheating,0.018092105263157895,3.157303370786517,8.386206896551725,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
1100.0,1600.0,221.0,2010.0,26.0,High Temperature Overheating,0.012935323383084577,1.4545454545454546,9.095022624434389,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
1e-06,1e-06,9.0,57.0,1e-06,High Temperature Overheating,1.7543859649122805e-08,1.0,6.333333333333333,Unknown/Other,1,1.0,High Temperature Overheating
137.0,369.0,144.0,1242.0,16.0,High Temperature Overheating,0.01288244766505636,2.6934306569343067,8.625,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
425.0,17424.0,7299.0,37043.0,158.0,High Temperature Overheating,0.004265313284561186,40.99764705882353,5.075078777914783,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
30.0,25.5,31.5,93.0,1.8,High Temperature Overheating,0.01935483870967742,0.85,2.9523809523809526,Low Temperature Overheating,1,1.0,High Temperature Overheating
107.0,143.0,34.0,222.0,2.0,High Temperature Overheating,0.009009009009009009,1.3364485981308412,6.529411764705882,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
860.0,1670.0,30.0,2050.0,40.0,High Temperature Overheating,0.01951219512195122,1.941860465116279,68.33333333333333,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
1e-06,106.0,170.0,871.0,6.0,High Temperature Overheating,0.006888633754305396,106000000.0,5.123529411764705,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
8.0,1.0,1e-06,60.0,1e-06,High Temperature Overheating,1.6666666666666667e-08,0.125,60000000.0,Unknown/Other,1,1.0,High Temperature Overheating
53.0,150.0,64.0,379.0,1e-06,High Temperature Overheating,2.6385224274406333e-09,2.830188679245283,5.921875,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
400.0,940.0,210.0,820.0,24.0,High Temperature Overheating,0.02926829268292683,2.35,3.9047619047619047,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
199.0,770.0,217.0,1508.0,72.0,High Temperature Overheating,0.04774535809018567,3.869346733668342,6.949308755760368,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
244.0,754.0,172.0,1281.0,27.0,High Temperature Overheating,0.02107728337236534,3.0901639344262297,7.4476744186046515,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
60.0,144.0,67.0,449.0,9.0,High Temperature Overheating,0.0200445434298441,2.4,6.701492537313433,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
6709.0,10500.0,1400.0,17700.0,750.0,High Temperature Overheating,0.0423728813559322,1.5650618572067372,12.642857142857142,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
86.0,277.0,63.0,338.0,1e-06,High Temperature Overheating,2.9585798816568045e-09,3.2209302325581395,5.365079365079365,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
7.0,31.0,23.0,148.0,1e-06,High Temperature Overheating,6.756756756756756e-09,4.428571428571429,6.434782608695652,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
300.0,700.0,280.0,1700.0,36.0,High Temperature Overheating,0.021176470588235293,2.3333333333333335,6.071428571428571,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
20.0,26.0,6.0,55.0,1e-06,High Temperature Overheating,1.818181818181818e-08,1.3,9.166666666666666,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
3910.0,4290.0,626.0,6040.0,1230.0,High Temperature Overheating,0.20364238410596028,1.0971867007672633,9.648562300319488,Unknown/Other,1,1.0,High Temperature Overheating
23.0,14151.0,5332.0,23264.0,1e-06,High Temperature Overheating,4.2984869325997246e-11,615.2608695652174,4.363090772693173,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
135.65,278.53,58.86,492.0,2.95,High Temperature Overheating,0.005995934959349594,2.053298931072613,8.358817533129459,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
9.0,47.0,144.0,628.0,1e-06,High Temperature Overheating,1.5923566878980892e-09,5.222222222222222,4.361111111111111,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
8.0,88.0,45.0,252.0,1e-06,High Temperature Overheating,3.968253968253968e-09,11.0,5.6,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
179.0,306.0,73.0,579.0,1e-06,High Temperature Overheating,1.7271157167530223e-09,1.7094972067039107,7.931506849315069,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
80.0,619.0,326.0,2480.0,1e-06,High Temperature Overheating,4.032258064516129e-10,7.7375,7.607361963190184,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
416.0,695.0,74.0,867.0,1e-06,High Temperature Overheating,1.1534025374855824e-09,1.6706730769230769,11.716216216216216,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
19.3,103.0,159.0,19.0,0.6,High Temperature Overheating,0.031578947368421054,5.336787564766839,0.11949685534591195,Unknown/Other,1,1.0,High Temperature Overheating
137.0,279.0,66.0,505.0,1e-06,High Temperature Overheating,1.98019801980198e-09,2.0364963503649633,7.651515151515151,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
12705.0,23498.0,6047.0,34257.0,5188.0,High Temperature Overheating,0.15144350059841785,1.8495080676898858,5.665123201587564,Unknown/Other,1,1.0,High Temperature Overheating
46.0,147.0,27.0,150.0,1e-06,High Temperature Overheating,6.666666666666666e-09,3.1956521739130435,5.555555555555555,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
21.0,42.0,4.0,92.0,1e-06,High Temperature Overheating,1.0869565217391303e-08,2.0,23.0,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
165.62,240.95,61.32,514.53,13.53,High Temperature Overheating,0.026295842807999535,1.4548363724187898,8.390900195694716,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
39.0,7.0,12.0,65.0,1e-06,High Temperature Overheating,1.5384615384615385e-08,0.1794871794871795,5.416666666666667,Unknown/Other,1,1.0,High Temperature Overheating
86.0,480.0,155.0,644.0,9.0,High Temperature Overheating,0.013975155279503106,5.5813953488372094,4.15483870967742,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
68.0,99.2,35.9,202.9,1e-06,High Temperature Overheating,4.928536224741252e-09,1.4588235294117649,5.651810584958218,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
172.9,334.0,172.0,812.5,37.7,High Temperature Overheating,0.046400000000000004,1.9317524580682475,4.723837209302325,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
164.0,244.0,103.0,497.0,8.3,High Temperature Overheating,0.016700201207243463,1.4878048780487805,4.825242718446602,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
20.0,48.0,36.0,186.0,1e-06,High Temperature Overheating,5.376344086021505e-09,2.4,5.166666666666667,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
1e-06,1e-06,1e-06,142.0,1e-06,High Temperature Overheating,7.04225352112676e-09,1.0,142000000.0,Unknown/Other,1,1.0,High Temperature Overheating
63.0,149.6,57.5,276.0,1e-06,High Temperature Overheating,3.6231884057971014e-09,2.3746031746031746,4.8,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
121.0,450.0,146.0,898.0,116.0,High Temperature Overheating,0.1291759465478842,3.71900826446281,6.1506849315068495,Unknown/Other,1,1.0,High Temperature Overheating
30.0,51.0,12.0,54.0,1e-06,High Temperature Overheating,1.8518518518518518e-08,1.7,4.5,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
22400.0,22400.0,2690.0,13440.0,1570.0,High Temperature Overheating,0.11681547619047619,1.0,4.996282527881041,High Energy Discharge (Arcing),1,1.0,High Temperature Overheating
36.0,30.0,10.0,93.0,7.1,High Temperature Overheating,0.07634408602150537,0.8333333333333334,9.3,Unknown/Other,1,1.0,High Temperature Overheating
17.0,40.0,11.0,86.0,1e-06,High Temperature Overheating,1.1627906976744186e-08,2.3529411764705883,7.818181818181818,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
1e-06,3.4,1e-06,54.0,1e-06,High Temperature Overheating,1.8518518518518518e-08,3400000.0,54000000.0,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
18.0,35.0,2.0,110.0,1e-06,High Temperature Overheating,9.09090909090909e-09,1.9444444444444444,55.0,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
35.0,29.0,7.0,78.0,1e-06,High Temperature Overheating,1.282051282051282e-08,0.8285714285714286,11.142857142857142,Unknown/Other,1,1.0,High Temperature Overheating
6.0,2990.0,29990.0,26076.0,67.0,High Temperature Overheating,0.0025694124865776958,498.3333333333333,0.8694898299433145,Unknown/Other,1,1.0,High Temperature Overheating
236.0,410.2,159.0,817.3,3.5,High Temperature Overheating,0.0042823932460540805,1.7381355932203388,5.140251572327044,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
1e-06,100.0,309.0,1365.0,7.0,High Temperature Overheating,0.005128205128205128,100000000.0,4.41747572815534,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
173.0,334.0,172.0,812.5,37.7,High Temperature Overheating,0.046400000000000004,1.930635838150289,4.723837209302325,High Temperature Overheating (>700C),1,1.0,High Temperature Overheating
110.0,7.0,1e-06,1e-06,1e-06,Partial Discharge,1.0,0.06363636363636363,1.0,Unknown/Other,5,5.0,Partial Discharge
240.0,20.0,5.0,28.0,96.0,Partial Discharge,3.4285714285714284,0.08333333333333333,5.6,Unknown/Other,5,2.0,Low Energy Discharge
5000.0,4000.0,2000.0,2000.0,8000.0,Partial Discharge,4.0,0.8,1.0,Unknown/Other,5,5.0,Partial Discharge
94.96,4.37,0.62,0.02,0.02,Partial Discharge,1.0,0.04601937657961247,0.03225806451612903,Unknown/Other,5,5.0,Partial Discharge
41.0,112.0,1e-06,254.0,4536.0,Partial Discharge,17.858267716535433,2.731707317073171,254000000.0,Unknown/Other,5,5.0,Partial Discharge
100.0,18.0,1e-06,1e-06,1e-06,Partial Discharge,1.0,0.18,1.0,Unknown/Other,5,5.0,Partial Discharge
37800.0,1740.0,249.0,8.0,8.0,Partial Discharge,1.0,0.046031746031746035,0.0321285140562249,Unknown/Other,5,5.0,Partial Discharge
103.5,4.7,16.3,3.5,1e-06,Partial Discharge,2.857142857142857e-07,0.045410628019323676,0.21472392638036808,Partial Discharge (PD) / Low Energy Discharge,5,5.0,Partial Discharge
200.0,230.0,2.0,170.0,480.0,Partial Discharge,2.823529411764706,1.15,85.0,Unknown/Other,5,5.0,Partial Discharge
40280.0,1069.0,1060.0,1.0,1.0,Partial Discharge,1.0,0.02653922542204568,0.0009433962264150943,Unknown/Other,5,5.0,Partial Discharge
116.0,14.0,134.0,5.3,1e-06,Partial Discharge,1.8867924528301886e-07,0.1206896551724138,0.03955223880597015,Normal,5,5.0,Partial Discharge
88.0,9.0,1e-06,0.03,1e-06,Partial Discharge,3.3333333333333335e-05,0.10227272727272728,30000.0,Unknown/Other,5,5.0,Partial Discharge
105.0,23.0,13.0,4.0,3.0,Partial Discharge,0.75,0.21904761904761905,0.3076923076923077,Unknown/Other,5,5.0,Partial Discharge
625.0,49.0,9.0,7.0,0.6,Partial Discharge,0.08571428571428572,0.0784,0.7777777777777778,Partial Discharge (PD) / Low Energy Discharge,5,5.0,Partial Discharge
134.0,13.0,267.0,1e-06,1e-06,Partial Discharge,1.0,0.09701492537313433,3.745318352059925e-09,Unknown/Other,5,5.0,Partial Discharge
181.5,22.0,76.0,3.7,1e-06,Partial Discharge,2.7027027027027024e-07,0.12121212121212122,0.048684210526315795,Normal,5,5.0,Partial Discharge
121.0,3.0,1.0,1e-06,1e-06,Partial Discharge,1.0,0.024793388429752067,1e-06,Unknown/Other,5,5.0,Partial Discharge
16000.0,3600.0,670.0,14.0,1e-06,Partial Discharge,7.142857142857142e-08,0.225,0.020895522388059702,Normal,5,5.0,Partial Discharge
890.0,110.0,3.0,84.0,700.0,Partial Discharge,8.333333333333334,0.12359550561797752,28.0,Unknown/Other,5,5.0,Partial Discharge
2091.0,149.0,20.0,3.0,1e-06,Partial Discharge,3.333333333333333e-07,0.07125777140124342,0.15,Partial Discharge (PD) / Low Energy Discharge,5,5.0,Partial Discharge
26788.0,18342.0,2111.0,27.0,1e-06,Partial Discharge,3.7037037037037036e-08,0.684709571449903,0.012790146849834202,Normal,5,5.0,Partial Discharge
1950.0,123.0,38.0,2.0,2.0,Partial Discharge,1.0,0.06307692307692307,0.05263157894736842,Unknown/Other,5,5.0,Partial Discharge
650.0,53.0,35.0,20.0,1e-06,Partial Discharge,5e-08,0.08153846153846153,0.5714285714285714,Partial Discharge (PD) / Low Energy Discharge,5,5.0,Partial Discharge
92.8,6.75,0.44,1e-06,1e-06,Partial Discharge,1.0,0.07273706896551724,2.2727272727272728e-06,Unknown/Other,5,5.0,Partial Discharge
187.0,5.0,1.0,1e-06,1e-06,Partial Discharge,1.0,0.026737967914438502,1e-06,Unknown/Other,5,5.0,Partial Discharge
111.7,19.4,104.1,6.4,3.8,Partial Discharge,0.5937499999999999,0.17367949865711726,0.06147934678194045,Unknown/Other,5,5.0,Partial Discharge
85.87,7.01,4.49,2.64,1e-06,Partial Discharge,3.7878787878787876e-07,0.08163502969605216,0.5879732739420935,Partial Discharge (PD) / Low Energy Discharge,5,5.0,Partial Discharge
195.0,5.3,1e-06,1e-06,1e-06,Partial Discharge,1.0,0.027179487179487177,1.0,Unknown/Other,5,5.0,Partial Discharge
60.0,5.0,1.0,6.0,29.0,Partial Discharge,4.833333333333333,0.08333333333333333,6.0,Unknown/Other,5,5.0,Partial Discharge
2240.0,360.0,25.0,169.0,828.0,Partial Discharge,4.899408284023669,0.16071428571428573,6.76,Unknown/Other,5,5.0,Partial Discharge
720.0,7.0,1e-06,15.0,101.0,Low Energy Discharge,6.733333333333333,0.009722222222222222,15000000.0,Unknown/Other,2,2.0,Low Energy Discharge
109.0,19.0,5.0,12.0,59.0,Low Energy Discharge,4.916666666666667,0.1743119266055046,2.4,Unknown/Other,2,2.0,Low Energy Discharge
8.0,1e-06,1e-06,43.0,101.0,Low Energy Discharge,2.3488372093023258,1.25e-07,43000000.0,Unknown/Other,2,2.0,Low Energy Discharge
169.0,38.0,48.5,6.5,5.8,Low Energy Discharge,0.8923076923076922,0.22485207100591717,0.13402061855670103,Unknown/Other,2,2.0,Low Energy Discharge
14.1,4.0,1.3,1.5,9.5,Low Energy Discharge,6.333333333333333,0.28368794326241137,1.1538461538461537,Unknown/Other,2,2.0,Low Energy Discharge
124.0,14.0,4.0,1e-06,13.0,Low Energy Discharge,13000000.0,0.11290322580645161,2.5e-07,Unknown/Other,2,2.0,Low Energy Discharge
174.0,27.0,6.0,12.0,29.0,Low Energy Discharge,2.4166666666666665,0.15517241379310345,2.0,Unknown/Other,2,2.0,Low Energy Discharge
179.0,39.3,64.0,654.0,168.0,Low Energy Discharge,0.25688073394495414,0.21955307262569831,10.21875,High Energy Discharge (Arcing),2,2.0,Low Energy Discharge
160.0,10.0,3.0,1.0,1.0,Low Energy Discharge,1.0,0.0625,0.3333333333333333,Unknown/Other,2,5.0,Partial Discharge
4.0,1.0,2.0,7.0,52.0,Low Energy Discharge,7.428571428571429,0.25,3.5,Unknown/Other,2,2.0,Low Energy Discharge
1330.0,10.0,20.0,66.0,182.0,Low Energy Discharge,2.757575757575758,0.007518796992481203,3.3,Unknown/Other,2,2.0,Low Energy Discharge
137.0,33.0,8.0,29.0,111.0,Low Energy Discharge,3.8275862068965516,0.24087591240875914,3.625,Unknown/Other,2,2.0,Low Energy Discharge
595.0,32.0,4.0,18.0,65.0,Low Energy Discharge,3.611111111111111,0.05378151260504202,4.5,Unknown/Other,2,2.0,Low Energy Discharge
56.0,334.1,75.0,32.0,31.0,Low Energy Discharge,0.96875,5.966071428571429,0.4266666666666667,Unknown/Other,2,2.0,Low Energy Discharge
716.0,7.1,33.0,20.0,6.8,Low Energy Discharge,0.33999999999999997,0.009916201117318436,0.6060606060606061,Unknown/Other,2,2.0,Low Energy Discharge
4230.0,690.0,5.0,196.0,1180.0,Low Energy Discharge,6.020408163265306,0.16312056737588654,39.2,Unknown/Other,2,2.0,Low Energy Discharge
142.0,17.0,4.0,7.0,38.0,Low Energy Discharge,5.428571428571429,0.11971830985915492,1.75,Unknown/Other,2,2.0,Low Energy Discharge
163.0,26.0,7.0,19.0,133.0,Low Energy Discharge,7.0,0.15950920245398773,2.7142857142857144,Unknown/Other,2,2.0,Low Energy Discharge
549.0,121.3,25.5,31.9,198.5,Low Energy Discharge,6.222570532915361,0.2209471766848816,1.2509803921568627,Unknown/Other,2,2.0,Low Energy Discharge
476.0,28.0,27.0,36.0,148.0,Low Energy Discharge,4.111111111111111,0.058823529411764705,1.3333333333333333,Unknown/Other,2,2.0,Low Energy Discharge
345.0,112.3,27.5,51.5,58.8,Low Energy Discharge,1.141747572815534,0.3255072463768116,1.8727272727272728,Unknown/Other,2,2.0,Low Energy Discharge
234.5,30.28,6.11,47.69,175.88,Low Energy Discharge,3.687984902495282,0.12912579957356077,7.805237315875613,Unknown/Other,2,2.0,Low Energy Discharge
153.0,18.0,9.0,1e-06,11.0,Low Energy Discharge,11000000.0,0.11764705882352941,1.1111111111111111e-07,Unknown/Other,2,2.0,Low Energy Discharge
1230.0,163.0,27.0,233.0,692.0,Low Energy Discharge,2.9699570815450644,0.13252032520325202,8.62962962962963,High Energy Discharge (Arcing),2,0.0,High Energy Discharge (Arcing)
111.0,2.8,47.0,1e-06,27.5,Low Energy Discharge,27500000.0,0.025225225225225224,2.127659574468085e-08,Unknown/Other,2,2.0,Low Energy Discharge
500.0,97.0,193.0,40.0,121.0,Low Energy Discharge,3.025,0.194,0.20725388601036268,Unknown/Other,2,2.0,Low Energy Discharge
1000.0,500.0,1.0,400.0,500.0,Low Energy Discharge,1.25,0.5,400.0,High Energy Discharge (Arcing),2,2.0,Low Energy Discharge
595.0,80.0,9.0,89.0,244.0,Low Energy Discharge,2.741573033707865,0.13445378151260504,9.88888888888889,High Energy Discharge (Arcing),2,2.0,Low Energy Discharge
102.0,6.0,6.0,7.0,10.0,Low Energy Discharge,1.4285714285714286,0.058823529411764705,1.1666666666666667,Unknown/Other,2,2.0,Low Energy Discharge
315.0,60.0,14.0,93.0,218.0,Low Energy Discharge,2.3440860215053765,0.19047619047619047,6.642857142857143,High Energy Discharge (Arcing),2,2.0,Low Energy Discharge
67.8,8.89,1.88,12.67,36.2,Low Energy Discharge,2.857142857142857,0.13112094395280238,6.73936170212766,High Energy Discharge (Arcing),2,2.0,Low Energy Discharge
95.0,10.0,1e-06,11.0,39.0,Low Energy Discharge,3.5454545454545454,0.10526315789473684,11000000.0,Unknown/Other,2,2.0,Low Energy Discharge
4127.0,267.0,18.0,355.0,2060.0,Low Energy Discharge,5.802816901408451,0.06469590501574994,19.72222222222222,Unknown/Other,2,2.0,Low Energy Discharge
1570.0,735.0,87.0,1330.0,1740.0,High Energy Discharge (Arcing),1.3082706766917294,0.4681528662420382,15.28735632183908,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
800.0,1393.0,304.0,2817.0,3000.0,High Energy Discharge (Arcing),1.0649627263045793,1.74125,9.266447368421053,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
29.1,11.4,1.41,20.34,37.6,High Energy Discharge (Arcing),1.848574237954769,0.3917525773195876,14.425531914893618,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
245.0,120.0,18.0,131.0,167.0,High Energy Discharge (Arcing),1.2748091603053435,0.4897959183673469,7.277777777777778,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
61.0,21.0,2.0,26.0,89.0,High Energy Discharge (Arcing),3.423076923076923,0.3442622950819672,13.0,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
99.0,170.0,20.0,200.0,190.0,High Energy Discharge (Arcing),0.95,1.7171717171717171,10.0,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
243.0,127.0,20.0,122.0,588.0,High Energy Discharge (Arcing),4.819672131147541,0.522633744855967,6.1,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
2850.0,1115.0,138.0,1987.0,3675.0,High Energy Discharge (Arcing),1.8495218922999497,0.3912280701754386,14.398550724637682,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
512.0,87.0,11.5,163.59,185.21,High Energy Discharge (Arcing),1.1321596674613363,0.169921875,14.225217391304348,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
235.46,333.59,177.52,1201.85,148.87,High Energy Discharge (Arcing),0.1238673711361651,1.4167586851269853,6.770223073456511,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
120.0,31.0,1e-06,66.0,94.0,High Energy Discharge (Arcing),1.4242424242424243,0.25833333333333336,66000000.0,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
615.0,200.0,42.0,102.0,68.0,High Energy Discharge (Arcing),0.6666666666666666,0.3252032520325203,2.4285714285714284,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
24.0,13.0,5.0,43.0,319.0,High Energy Discharge (Arcing),7.4186046511627906,0.5416666666666666,8.6,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
56.0,10.0,1.3,13.5,17.6,High Energy Discharge (Arcing),1.3037037037037038,0.17857142857142858,10.384615384615385,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
85.0,49.0,4.0,50.0,399.0,High Energy Discharge (Arcing),7.98,0.5764705882352941,12.5,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
5900.0,1500.0,68.0,1200.0,800.0,High Energy Discharge (Arcing),0.6666666666666666,0.2542372881355932,17.647058823529413,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
34.0,21.0,4.0,49.0,56.0,High Energy Discharge (Arcing),1.1428571428571428,0.6176470588235294,12.25,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
475.3,195.8,32.6,187.3,221.2,High Energy Discharge (Arcing),1.180993059263214,0.41195034714916895,5.745398773006135,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
191.0,62.0,27.0,123.0,71.0,High Energy Discharge (Arcing),0.5772357723577236,0.32460732984293195,4.555555555555555,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
8200.0,3790.0,250.0,4620.0,5830.0,High Energy Discharge (Arcing),1.2619047619047619,0.46219512195121953,18.48,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
1e-06,1e-06,10.0,5.0,35.0,High Energy Discharge (Arcing),7.0,1.0,0.5,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
530.0,345.0,85.0,266.0,21.0,High Energy Discharge (Arcing),0.07894736842105263,0.6509433962264151,3.1294117647058823,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
4.0,88.0,213.0,14.0,35.0,High Energy Discharge (Arcing),2.5,22.0,0.06572769953051644,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
59.0,20.0,120.0,5.5,8.9,High Energy Discharge (Arcing),1.6181818181818182,0.3389830508474576,0.04583333333333333,Unknown/Other,0,2.0,Low Energy Discharge
810.0,580.0,111.0,570.0,490.0,High Energy Discharge (Arcing),0.8596491228070176,0.7160493827160493,5.135135135135135,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
65.4,20.2,70.0,39.0,40.2,High Energy Discharge (Arcing),1.0307692307692309,0.30886850152905193,0.5571428571428572,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
60.0,40.0,6.9,110.0,70.0,High Energy Discharge (Arcing),0.6363636363636364,0.6666666666666666,15.942028985507246,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
84.0,6.0,1.0,14.0,86.0,High Energy Discharge (Arcing),6.142857142857143,0.07142857142857142,14.0,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
145.88,40.65,9.37,34.02,59.71,High Energy Discharge (Arcing),1.7551440329218106,0.27865368796270906,3.6307363927427967,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
5000.0,1200.0,83.0,1000.0,1100.0,High Energy Discharge (Arcing),1.1,0.24,12.048192771084338,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
20000.0,13000.0,1850.0,29000.0,57000.0,High Energy Discharge (Arcing),1.9655172413793103,0.65,15.675675675675675,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
10000.0,6730.0,345.0,7330.0,10400.0,High Energy Discharge (Arcing),1.4188267394270122,0.673,21.246376811594203,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
420.0,250.0,41.0,530.0,800.0,High Energy Discharge (Arcing),1.509433962264151,0.5952380952380952,12.926829268292684,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
70.0,4.0,91.0,1e-06,34.0,High Energy Discharge (Arcing),34000000.0,0.05714285714285714,1.0989010989010988e-08,Unknown/Other,0,2.0,Low Energy Discharge
47.0,9.0,4.0,16.0,81.0,High Energy Discharge (Arcing),5.0625,0.19148936170212766,4.0,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
120.0,31.0,1e-06,66.0,94.0,High Energy Discharge (Arcing),1.4242424242424243,0.25833333333333336,66000000.0,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
5100.0,1430.0,1e-06,1140.0,1010.0,High Energy Discharge (Arcing),0.8859649122807017,0.2803921568627451,1140000000.0,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
535.0,160.0,16.0,305.0,680.0,High Energy Discharge (Arcing),2.2295081967213113,0.29906542056074764,19.0625,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
41.0,16.0,19.0,58.0,106.0,High Energy Discharge (Arcing),1.8275862068965518,0.3902439024390244,3.0526315789473686,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
65.0,26.1,10.1,41.6,57.8,High Energy Discharge (Arcing),1.3894230769230769,0.40153846153846157,4.118811881188119,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
545.0,130.0,16.0,153.0,239.0,High Energy Discharge (Arcing),1.5620915032679739,0.23853211009174313,9.5625,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
34.0,1e-06,1e-06,1e-06,44.0,High Energy Discharge (Arcing),44000000.0,2.941176470588235e-08,1.0,Unknown/Other,0,0.0,High Energy Discharge (Arcing)
57.0,15.0,3.1,23.0,25.3,High Energy Discharge (Arcing),1.1,0.2631578947368421,7.419354838709677,High Energy Discharge (Arcing),0,0.0,High Energy Discharge (Arcing)
161.0,38.0,210.0,13.0,1e-06,Low Temperature Overheating,7.692307692307692e-08,0.2360248447204969,0.06190476190476191,Normal,3,3.0,Low Temperature Overheating
9.0,38.0,93.0,8.0,1e-06,Low Temperature Overheating,1.25e-07,4.222222222222222,0.08602150537634409,Unknown/Other,3,3.0,Low Temperature Overheating
